date_de_classement;date_de_publication_de_l_etablissement;dept;classement;nom_commercial;adresse;code_postal;commune;telephone;courriel;site_internet;capacite_d_accueil_personnes;nombre_de_chambres;lat;lng;wgs84
2013-02-03;2013-02-03;75;3 étoiles;NOUVEAU PARIS PARK HÔTEL;4 rue Hassard;75019;PARIS;01 42 06 67 67;nouveauparisparkhotel@yahoo.fr;http://nouveauparisparkhotel.com/index.html;63;29;48.8782932;2.3842234;48.8782932, 2.3842234
2012-10-16;2012-10-16;75;2 étoiles;HÔTEL DE BELFORT;20 rue de belfort;75011;PARIS;01 43 79 24 14;hotelbelfort@yahoo.fr;www.hoteldebelfort.com;74;32;48.856912;2.3847036;48.856912, 2.3847036
2011-04-15;2011-04-19;75;3 étoiles;HOTEL IBIS PARIS LA VILLETTE;31/35 QUAI DE L'OISE;75019;PARIS;01 40 38 04 04;H1401-gm@accor.com;http://www.ibishotel.com;1040;284;48.8920399;2.3852514;48.8920399, 2.3852514
2012-06-26;2012-06-26;75;3 étoiles;HÔTEL PARIS LA VILLETTE FOREST HILL;28 ter avenue Corentin Cariou;75019;PARIS;01 44 72 15 30;direction-villette@foresthill.tm.fr;www.foresthill-hotels.com;1290;259;48.8969789;2.3852932;48.8969789, 2.3852932
2012-05-21;2012-05-21;75;4 étoiles;HOTEL PULLMAN PARIS BERCY;1, rue de Libourne;75012;PARIS;01 44 67 34 12;h2192-qc@accor.com;http://www.accorhotels.com/fr/hotel-2192-pullman-paris-bercy/index.shtml;2413;396;48.832328;2.3861166;48.832328, 2.3861166
2011-07-03;2011-11-03;75;3 étoiles;HOTEL IBIS PARIS BERCY VILLAGE;19 PLACE DES VINS DE FRANCE;75012;PARIS;01 49 28 06 06;Nathalie.VOGELWEITH@accor.com;http://www.ibishotel.com;638;195;48.8324112;2.3867834;48.8324112, 2.3867834
2010-06-09;2011-05-19;75;2 étoiles;COMFORT HOTEL  NATION;12 rue leon frot;75011;PARIS;01 43 71 66 00;comfort.pans.nation@wanadoo.fr;http://comfortpansnation.com;79;44;48.8536991;2.3881355;48.8536991, 2.3881355
2010-08-04;2010-04-16;75;2 étoiles;HOTEL DE PARIS;188 avenue Jean Jaurès;75019;PARIS;01 42 39 41 37;info@hotel-de-paris.org;http://www.hotel-de-paris.org;;44;48.8880821;2.3907661;48.8880821, 2.3907661
2012-07-07;2012-07-07;75;3 étoiles;GRAND HÔTEL FRANÇAIS;223 BOULEVARD VOLTAIRE;75011;PARIS;01 43 71 27 57;GRAND-HOTEL-FRANCAIS@WANADOO.FR;http://www.grand-hotel-francais.fr/;76;36;48.8507127;2.3920315;48.8507127, 2.3920315
2012-06-02;2012-03-29;94;3 étoiles;HOTEL AIR PLUS;58, Voie Nouvelle;94310;ORLY;01 41 80 75 75;robertmeric@yahoo.fr;http://hotelairplus.com;150;72;48.7479258;2.3933365;48.7479258, 2.3933365
2011-12-26;2013-07-06;94;2 étoiles;IBIS BUDGET PARIS PORTE DE BERCY;15 QUAI DE BERCY;94220;CHARENTON-LE-PONT;01 49 77 11 80;h2041-gm@accor.com;http://ibisbudgethotel.ibis.com/;468;156;48.8249804;2.3938964;48.8249804, 2.3938964
2012-06-04;2012-10-04;75;1 étoile;NADAUD HOTEL;8,rue de la Bidassoa;75020;PARIS;01 46 36 87 79;nadaud@libertysurf.fr;http://www.nadaud-hotel.com;48;24;48.8654058;2.3951316;48.8654058, 2.3951316
2012-03-29;2012-03-29;75;3 étoiles;PALMA HOTEL;77, avenue Gambetta;75020;PARIS;01 46 36 13 65;hotel.palma@wanadoo.fr;http://www.hotelpalma.com;67;32;48.8649439;2.3974017;48.8649439, 2.3974017
2012-10-07;2012-10-07;75;3 étoiles;L'AGATE HÔTEL PARIS;8 cours de vincennes;75012;PARIS;01 43 45 13 53;agate-hotel@wanadoo.fr;http://www.hotelagateparis.com;76;43;48.8476516;2.399908;48.8476516, 2.399908
2011-12-04;2011-05-05;94;4 étoiles;MERCURE PARIS IVRY QUAI DE SEINE;5 allée de la seine;94200;IVRY-SUR-SEINE;01 46 70 17 17;H6357-GM@accor.com;http://www.mercure.com;926;152;48.8185756;2.3999622;48.8185756, 2.3999622
2011-05-08;2011-08-08;93;2 étoiles;ETAP HOTEL PORTE DE PANTIN;96-98 AVENUE DU GENERAL LECLERC;93500;PANTIN;01 48 40 22 80;h3088-re@accor.com;http://etaphotel.com;337;108;48.896831;2.4036973;48.896831, 2.4036973
2011-09-16;2011-09-19;94;2 étoiles;ETAP HOTEL VITRY A86 BORDS DE SEINE;13 rue Léon Geffroy;94400;VITRY SUR SEINE;08 92 68 30 27;h3528-re@accor.com;http://etaphotel.com;224;80;48.7752978;2.4091494;48.7752978, 2.4091494
2013-11-04;2013-11-04;75;4 étoiles;61 PARIS NATION HÔTEL;61 rue de la Voûte;75012;PARIS;01 43 45 41 38;nation@bookinnfrance.com;www.61-hotel.com;99;48;48.8465202;2.4102952;48.8465202, 2.4102952
2012-04-18;2012-05-27;93;1 étoile;HOTELF1 PARIS PORTE DE MONTREUIL;290-302 RUE ETIENNE MARCEL;93170;BAGNOLET;08 91 70 53 49;H3488-GM@ACCOR.COM;http://hotelF1.com;642;228;48.8556579;2.416096;48.8556579, 2.416096
2012-06-28;2012-06-28;93;3 étoiles;CAMPANILE PORTE DE BAGNOLET;30 avenue du Général De Gaulle;93170;BAGNOLET;01 48 97 36 00;manager.bagnolet@campanile.fr;http://www.campanile-paris-est-porte-de-bagnolet.fr;1110;273;48.8657424;2.4176346;48.8657424, 2.4176346
2012-12-07;2012-12-07;91;3 étoiles;HÔTEL ACADÉMIE ACCOR;1 RUE DE LA MARE NEUVE;91021;ÉVRY;01 61 61 26 07;marc.pelletier@accor.com;http://www.academieaccor.com;200;68;48.6164155;2.4255562;48.6164155, 2.4255562
2012-11-05;2012-06-26;91;1 étoile;HÔTEL F1 EVRY A6;rue alcide de gaspieri ZAC le bois briard;91080;COURCOURONNES;06 20 06 36 32;h2420-re@accor.com;http://hôtelf1.com;254;89;48.614981;2.425693;48.614981, 2.425693
2012-07-25;2012-07-25;93;3 étoiles;KYRIAD LE BOURGET CENTRE;134 - 136 AVENUE DE LA DIVISION LECLERC;93350;LE BOURGET;01 48 35 33 18;klbfr.jauneau@online.fr;http://www.hotel-bourget.fr;265;118;48.9398181;2.4307234;48.9398181, 2.4307234
2013-12-02;2013-12-02;94;2 étoiles;HÔTEL DES JARDINS;39 rue de Fontenay;94300;VINCENNES;01 43 28 25 64;hoteldesjardins@wanadoo.fr;http://hoteldesjardins.free.fr/;30;11;48.8477132;2.4414228;48.8477132, 2.4414228
2012-04-13;2012-04-16;94;1 étoile;HOTEL PREMIERE CLASSE;17 RUE LOUIS ARMAND;94190;VILLENEUVE-SAINT-GEORGES;01 43 86 40 87;manager.villeneuvestgeorges@premiereclasse.fr;http://www.louvrehotels.com/fr/index.html;187;71;48.761211;2.4453765;48.761211, 2.4453765
2012-01-08;2012-01-08;93;4 étoiles;KYRIAD PRESTIGE LE BOURGET AÉROPORT;1811 AVENUE DE L'EUROPE;93350;LE BOURGET;01 49 34 10 38;manager.lebourget@kyriadprestige.fr;http://www.kyriad-prestige-le-bourget-aeroport.fr/fr/index.aspx;300;86;48.961441;2.447784;48.961441, 2.447784
2011-04-11;2011-07-11;93;3 étoiles;HOTEL BALLADINS BOBIGNY;13 rue Hector Berlioz;93000;BOBIGNY;01 48 96 07 30;bobigny@balladins.eu;http://WWWballadins.com;160;80;48.9054476;2.4567069;48.9054476, 2.4567069
2012-01-17;2012-01-18;93;3 étoiles;BALLADINS AULNAY GARONOR;RUE ANATOLE SIGONNEAU;93150;LE BLANC-MESNIL;01 48 65 06 19;aulnay@balladins.com;http://www.balladins.com;144;66;48.9527497;2.4616122;48.9527497, 2.4616122
2011-05-07;2011-01-09;94;2 étoiles;IBIS BUDGET SUCY EN BRIE;3 RUE DES AMERIQUES ZAC DU PETIT MARAIS;94370;SUCY EN BRIE;08 92 68 31 93;h2501-re@accor.com;http://www.etaphotel.com;228;80;48.773861;2.497759;48.773861, 2.497759
2012-07-23;2012-07-23;93;2 étoiles;ETAP HOTEL VILLEMOMBLE;14 allée du plateau, Z.A. la Garenne;93250;VILLEMOMBLE;08 92 68 32 52;h2573-re@accor.com;http://www.etaphotel.com;231;78;48.886727;2.505069;48.886727, 2.505069
2012-08-08;2012-08-08;93;3 étoiles;IBIS  STYLES  PARC DES EXPOSITIONS DE VILLEPINTE;54 avenue des nations;93420;VILLEPINTE;01 48 63 26 10;ASVILLEPINTE-GM@ORANGE.FR;http://www.all-seasons-hotels.com;320;85;48.9729025;2.5104686;48.9729025, 2.5104686
2012-06-26;2012-06-26;95;4 étoiles;HÔTEL KYRIAD ROISSY VILLEPINTE PARC DES EXPOSITIONS;53 Avenue des Nations - BP 65085;95973;ROISSY CDG CEDEX;01 49 38 42 42;gdc@hotel-parcexpo.com;http://www.hotel-parcexpo.com;1188;78;48.9727323;2.5126224;48.9727323, 2.5126224
2011-03-16;2011-03-16;95;1 étoile;CIE EH ROISSY HOTEL F1;335 RUE DE LA BELLE ETOILE;95974;ROISSY EN FRANCE;08 91 70 54 36;h3515-gm@accor.com;http://hotelf1.com;435;145;48.990581;2.513194;48.990581, 2.513194
2011-07-04;2011-08-04;95;4 étoiles;SUITE NOVOTEL PARIS ROISSY CDG;7 ALLEE DU VERGER;95700;ROISSY EN FRANCE;01 34 38 54 54;h3336-gm@accor.com;http://www.suitehotel.com;496;148;49.0015763;2.5196968;49.0015763, 2.5196968
2012-04-05;2013-04-17;95;4 étoiles;PARIS CHARLES DE GAULLE AIRPORT MARRIOTT HOTEL;5 ALLEE DU VERGER;95700;ROISSY EN FRANCE;01 34 38 53 53;mhrs.parmc.gm@marriott.com;http://www.marriott.fr/hotels/travel/parmc-paris-charles-de-gaulle-airport-marriott-hotel/;600;300;49.0051428;2.5209885;49.0051428, 2.5209885
2012-09-07;2012-09-07;94;2 étoiles;IBIS BUDGET;1 AVENUE DE L'EUROPE;94360;BRY-SUR-MARNE;08 92 68 32 84;h2538@accor.com;http://www.etaphotel.com/fr;106;47;48.8337183;2.5315611;48.8337183, 2.5315611
2012-05-12;2012-05-12;93;3 étoiles;HOLIDAY INN PARIS MARNE-LA-VALLÉE;2 boulevard du Levant;93160;NOISY-LE-GRAND;01 45 92 47 47;laurent.lucas@wilburys.fr;http://www.holidayinn.com;400;192;48.838876;2.549153;48.838876, 2.549153
2012-12-07;2012-12-07;93;1 étoile;PREMIÈRE CLASSE NOISY-LE-GRAND;9 rue de l'université;93160;NOISY-LE-GRAND;01 43 05 31 76;manager.noisylegrand@premiereclasse.fr;http://www.premiereclasse.fr;176;62;48.8378838;2.5507218;48.8378838, 2.5507218
2012-07-07;2012-07-07;93;3 étoiles;HÔTEL RESTAURANT CAMPANILE;2-8 rue Jean Fourgeaud;93420;VILLEPINTE;01 48 60 35 47;manager.villepinte@campanile.fr;http://www.campanile-villepinte.fr/fr/index.aspx;109;53;48.9601919;2.553008;48.9601919, 2.553008
2011-01-09;2011-01-09;95;1 étoile;HOTELF1 SAINT WITZ;RUE JEAN MOULIN;95470;SAINT WITZ;08 91 70 53 87;H2278-RE@ACCOR.COM;http://WWW.hotelF1.com;223;79;49.0898536;2.5544921;49.0898536, 2.5544921
2013-01-16;2013-01-16;93;2 étoiles;HÔTEL LE VERT GALANT;7 AVENUE DE LA GARE;93420;VILLEPINTE;01 56 48 05 48;hotelvertgalant@yahoo.fr;www.hotelvertgalant.com;70;39;48.9453838;2.565896;48.9453838, 2.565896
2011-05-08;2011-08-24;95;4 étoiles;SHERATON PARIS AIRPORT HOTEL AND CONFERANCE CENTRE;AEROGARE 2-BP 35051 TREMBLEY EN FRANCE;95716;ROISSY CDG CEDEX;01 49 19 70 70;resevation.00125@sheraton.com;http://www.sheraton.com/parisairport;1606;252;49.004721;2.571588;49.004721, 2.571588
2012-06-28;2012-06-28;77;3 étoiles;CAMPANILE DE CHELLES;38 AVENUE DU GENDARME CASTERMANT;77500;CHELLES;01 64 72 07 07;manager.chelles@campanile.fr;http://www.campanile.fr;125;53;48.8778466;2.6014789;48.8778466, 2.6014789
2012-06-11;2012-06-11;77;5 étoiles;HÔTEL LES PLÉIADES;21 grande Rue;77630;BARBIZON;01 60 66 40 25;reception@hotel-les-pleiades.com;www.hotel-les-pleiades.com;45;20;48.4439975;2.608561;48.4439975, 2.608561
2011-06-28;2011-06-28;77;4 étoiles;NOVOTEL FONTAINEBLEAU URY;RN 152 CHEMIN DE  MELUN;77760;URY;01 60 71 24 24;H0384@ACCOR.COM;http://www.novotel.com;443;126;48.352414;2.608775;48.352414, 2.608775
2011-06-17;2012-05-01;77;5 étoiles;HOTELLERIE DU BAS-BREAU;22 GRANDE RUE;77630;BARBIZON;01 60 66 40 05;fava@wanadoo.fr;http://www.bas-breau.com;42;21;48.4439435;2.6093661;48.4439435, 2.6093661
2012-05-24;2012-05-25;77;3 étoiles;SAPHIR HOTEL;114 rue des Berchères;77340;PONTAULT COMBAULT;01 64 43 45 47;dominique.direction@hotelsaphir77.com;http://www.hotelsaphir77.com;1245;178;48.7921276;2.6175913;48.7921276, 2.6175913
2013-03-06;2013-03-06;77;3 étoiles;HÔTEL BALLADINS ÉMERAINVILLE;1 RUE D'EMERY;77184;ÉMERAINVILLE;01 60 06 38 34;emerainville@balladins.eu;www.balladins.com;110;49;48.8141786;2.6212392;48.8141786, 2.6212392
2012-08-31;2012-08-31;77;2 étoiles;LE RELAIS DU PARISIS;2 avenue Jean Monnet;77270;VILLEPARISIS;01 64 27 83 83;relaisduparisis@wanadoo.fr;http://www.relaisduparisis.com;92;44;48.9487634;2.6249302;48.9487634, 2.6249302
2012-07-23;2012-07-23;77;1 étoile;HÔTEL F1 VILLEPARISIS;ZAC DE L'AMBRéSIS, AVENUE JEAN MONNET;77270;VILLEPARISIS;08 91 70 54 33;h2503@accor.com;HOTEL F1.COM;224;73;48.947476;2.6259872;48.947476, 2.6259872
2012-11-07;2012-11-07;77;2 étoiles;ETAP HOTEL MINA 3;58-66 rue du pré des aulnes;77340;PONTAULT-COMBAULT;08 92 68 09 23;h5041-dm@accor.com;http://www.etaphotel.com/;393;126;48.7997859;2.6268277;48.7997859, 2.6268277
2010-09-29;2010-05-10;77;3 étoiles;MISTER BED CITY TORCY;2-4 rue Charlie Chaplin;77200;TORCY;01 60 05 10 50;direction@misterbed-torcy.com;http://www.misterbed-torcy.com;220;99;48.8419717;2.6542192;48.8419717, 2.6542192
2012-10-09;2012-10-09;77;4 étoiles;LE MANOIR DE GRESSY;2 rue Saint Denis;77410;GRESSY;01 60 26 68 00;information@manoirdegressy.com;www.manoirdegressy.com;1024;85;48.9649143;2.6747946;48.9649143, 2.6747946
2011-12-30;2011-12-30;77;4 étoiles;NOVOTEL MARNE LA VALLÉE COLLÉGIEN;2,allée des Portes de la Forêt - BP 64 - Collégien;77601;MARNE-LA-VALLÉE;01 64 80 60 00;h0385-gm@accor.com;http://www.novotel.com;1354;193;48.8304398;2.6783026;48.8304398, 2.6783026
2011-08-22;2012-03-15;77;1 étoile;HOTEL F1 MELUN RUBELLES;zae des hauts de rubelles;77950;RUBELLES;08 91 70 53 08;h2463-re@accor.com;http://www.hotelformule1.com;264;95;48.55818;2.680726;48.55818, 2.680726
2011-08-06;2011-09-06;77;3 étoiles;IBIS  FONTAINEBLEAU;18 rue de ferrare;77300;FONTAINEBLEAU;01 64 23 45 25;h1028-gm@accor.com;http://www.ibishotel.com;191;86;48.4041479;2.6978956;48.4041479, 2.6978956
2012-07-23;2012-07-23;77;2 étoiles;HÔTEL LA  CARPE D'OR;7 RUE D'AVON;77300;FONTAINEBLEAU;01 64 22 28 64;contact@hotelcarpedor.com;www.hotelcarpedor.com;31;15;48.4041258;2.7035124;48.4041258, 2.7035124
2010-08-11;2010-08-11;77;3 étoiles;HOTEL IBIS NEMOURS;2 PLACE DES MOINES;77140;NEMOURS;01 64 28 88 00;h0628-gm@accor.com;http://www.ibishotel.com;90;42;48.2658226;2.7191539;48.2658226, 2.7191539
2011-01-07;2011-01-07;77;3 étoiles;HOTEL DISNEY'S SEQUOIA LODGE;IMMEUBLES ADMINISTRATIFS RTE NATIONALE 34;77777;CHESSY - MARNE LA VALLÉE;01 60 45 51 04;loic.laree@disney.com;http://www.disneylandparis.com;3580;1011;48.8780277;2.7463717;48.8780277, 2.7463717
2011-01-07;2011-01-07;77;2 étoiles;DISNEY'S HOTEL SANTA FE;BP 116;77777;CHESSY - MARNE LA VALLÉE;01 60 45 78 03;gwendael.ingouf@disney.com;http://disneylandparis.com;3958;1000;48.8724004;2.7951844;48.8724004, 2.7951844
2011-04-20;2011-04-21;77;4 étoiles;UBX II SARL DREAM CASTLE HOTEL;40, avenue de la Fosse des Pressoirs;77703;MAGNY-LE-HONGRE;01 64 17 90 05;assistant.gm@vi-hotels.fr;http://www.dreamcastle-hotel.com;1470;397;48.8769515;2.806071;48.8769515, 2.806071
2010-05-18;2010-05-27;77;1 étoile;HOTEL FORMULE 1 MORET FONTAINEBLEAU;rue Simone Michel Levy ZA St Lazare;77250;ECUELLES;08 91 70 53 26;h2487-re@accor.com;http://www.hotelf1.com;;73;48.367521;2.838126;48.367521, 2.838126
2012-02-15;2012-02-16;77;1 étoile;HOTEL PREMIERE CLASSE;21 AVENUE DE LA FOULEE;77100;NANTEUIL-LÈS-MEAUX;01 60 23 04 80;manager.meaux.nanteuil@premiereclasse.fr;https://www.premiereclasse.fr;203;69;48.9356017;2.8801389;48.9356017, 2.8801389
2012-07-23;2012-07-23;77;4 étoiles;CHÂTEAU DE SANCY;1 place de l'église;77580;SANCY;01 60 25 77 77;commercial@chateaudesancy.com;-;41;21;48.8861104;2.9581278;48.8861104, 2.9581278
2013-02-03;2013-02-03;77;3 étoiles;INTER HOTEL ENZO;1 rue des Tournesols;77130;CANNES-ÉCLUSE;01 69 70 03 05;fontainebleau@enzo-hotels.com;http://www.enzo-hotels.com/hotel.php?id=3;90;42;48.358902;2.985027;48.358902, 2.985027
2013-01-15;2013-01-15;77;3 étoiles;BEST HOTEL LA FERTE SOUS JOUARRE;32 Avenue Franklin Roosevelt;77260;LA FERTE SOUS JOUARRE;01 60 61 53 60;la-ferte@besthotel.fr;http://www.besthotel.fr/La-ferte;101;43;48.943365;3.1225182;48.943365, 3.1225182
2012-08-08;2012-08-08;77;2 étoiles;LE PLAT D’ÉTAIN;6 place Auguste Tinchant;77640;JOUARRE;01 60 22 06 07;infos@le-plat-d-etain.com;http://www.le-plat-d-etain.com;73;18;48.9265183;3.1297539;48.9265183, 3.1297539
2013-02-03;2013-02-03;75;3 étoiles;PAVILLON DE MONTMARTRE;5 rue Aristide Bruant;75018;PARIS;01 42 52 89 80;pavillon.montmartre@wanadoo.fr;www.paris-hotel-pavillonmontmartre.com;49;30;48.886025;2.335189;48.886025, 2.335189
2011-01-17;2011-01-24;75;3 étoiles;HÔTEL PARISIANA;21 rue de chabrol;75010;PARIS;01 47 70 68 33;direction@hotelparisiana.com;http://www.parisiana-hotel.com;147;65;48.8766614;2.3541563;48.8766614, 2.3541563
2013-01-02;2013-01-02;75;3 étoiles;HÔTEL SAINT-LOUIS EN L'ISLE;75 rue Saint-Louis en l'Ile;75004;PARIS;01 46 34 04 80;isle@saintlouis-hotels.com;www.saintlouisenlisle.com;38;20;48.8527066;2.3543166;48.8527066, 2.3543166
2011-09-13;2011-09-14;75;3 étoiles;PARIS EST LAFAYETTE;7 Rue des Petits Hôtels;75010;PARIS;01 42 46 33 00;direction@hotel-paris-est-lafayette.com;http://www.hotel-paris-est-lafayette.com;122;51;48.8773226;2.3543177;48.8773226, 2.3543177
2012-03-23;2012-03-23;75;3 étoiles;MERCURE TERMINUS NORD;12 boulevard de denain;75010;PARIS;01 42 80 20 00;alessandra.nanni@whgfr.com;http://www.mercure.com/;450;236;48.8798341;2.3547102;48.8798341, 2.3547102
2012-06-26;2012-06-26;75;3 étoiles;HOTEL DE LUTÈCE;65 RUE SAINT-LOUIS EN L'ILE;75004;PARIS;01 43 26 23 52;info@hoteldelutece.com;http://www.hoteldelutece.com;47;23;48.8525479;2.3548576;48.8525479, 2.3548576
2012-07-23;2012-07-23;75;2 étoiles;HÔTEL DE L'EUROPE;98 boulevard de magenta;75010;PARIS;01 40 37 71 15;hoteldeleurope@wanadoo.fr;www.europe-paris-hotel.com;63;36;48.8777101;2.3550182;48.8777101, 2.3550182
2012-10-07;2012-10-07;75;3 étoiles;HÔTEL DES DEUX ILES;59 rue saint louis en l'ile;75004;PARIS;01 43 26 13 35;alainerin@free.fr;http://www.hoteldesdeuxiles.com;30;17;48.8523475;2.355105;48.8523475, 2.355105
2012-12-01;2012-01-26;75;3 étoiles;MERCURE PARIS GARE DE L'EST MAGENTA;1-3 Cour de la ferme st Lazare;75010;PARIS;01 48 24 84 84;mercure.magenta@wanadoo.fr;http://www.mercure-paris-gare-est-magenta.com;99;45;48.8761388;2.3553386;48.8761388, 2.3553386
2012-07-23;2012-07-23;75;2 étoiles;HÔTEL DES ARTS;8 rue Coypel;75013;PARIS;01 47 07 76 32;arts@escapade-paris.com;http://www.escapade-paris.com;79;37;48.8332526;2.3560353;48.8332526, 2.3560353
2012-08-21;2012-08-21;75;1 étoile;HÔTEL JARRY;4 rue Jarry;75010;PARIS;01 47 70 70 38;hoteljarry@gmail.com;www.hoteljarry.com;58;36;48.8739951;2.3561746;48.8739951, 2.3561746
2011-10-11;2011-10-11;75;3 étoiles;LIBERTEL GARE DE L'EST FRANCAIS;13 RUE DU 8 MAI 1945;75010;PARIS;01 40 35 94 14;p.burignat@hlparis.com;http://www.hotelfrancais.com;137;72;48.8762959;2.3570566;48.8762959, 2.3570566
2012-12-07;2012-12-07;75;2 étoiles;HÔTEL NEPTUNE;15 rue Godefroy;75013;PARIS;01 42 16 87 92;hotel.neptune@club-internet.fr;http://www.hotel-neptune-paris.com/;48;26;48.8319078;2.3573805;48.8319078, 2.3573805
2013-12-03;2013-12-03;75;1 étoile;HÔTEL D'ALSACE;85 boulevard de strasbourg;75010;PARIS;01 40 37 75 41;contact@hoteldalsace.com;-;63;30;48.8757614;2.357436;48.8757614, 2.357436
2012-08-08;2012-08-08;75;2 étoiles;SIBOUR HÔTEL;4 rue sibour;75010;PARIS;01 46 07 20 74;sibour.hotel@wanadoo.fr;www.hotel-sibour.com;99;44;48.8750755;2.3586268;48.8750755, 2.3586268
2013-03-06;2013-03-06;75;4 étoiles;HOLIDAY INN PARIS GARE DE L'EST;5 RUE DU 8 MAI 1945;75010;PARIS;01 55 26 05 05;janine.scharner@hiparisest.com;www.holidayinn.com;412;200;48.8759994;2.3587616;48.8759994, 2.3587616
2012-08-16;2012-08-16;75;2 étoiles;HÔTEL DE LA PLACE DES ALPES;2 place des alpes;75013;PARIS;01 42 16 92 93;hotelhpa@wanadoo.fr;www.hotelplacedesalpes.com;71;42;48.832152;2.3589038;48.832152, 2.3589038
2011-10-20;2012-01-26;75;3 étoiles;JACK'S HOTEL;19 avenue Stéphen Pichon;75013;PARIS;01 45 85 17 34;info@jacks-hotel.com;http://www.jacks-hotel.com;57;30;48.832768;2.3590302;48.832768, 2.3590302
2011-05-05;2011-05-17;75;4 étoiles;SUITE NOVOTEL PARIS LA CHAPELLE;1 IMPASSE MARTEAU;75018;PARIS;01 49 46 39 39;H4983-GM@accor.com;http://www.suitehotel.com;632;187;48.9017077;2.3595464;48.9017077, 2.3595464
2011-10-13;2011-10-19;94;3 étoiles;HOTEL CAMPANILE SUD  PORTE D' ITALIE;2 BD DU GENERAL DE GAULLE;94270;LE KREMLIN BICETRE;01 46 70 11 86;manager.lekremlinbicetre@campanile.fr;http://www.campanile.fr;310;155;48.8162902;2.3598957;48.8162902, 2.3598957
2012-08-08;2012-08-08;75;2 étoiles;LITTLE HÔTEL;3 rue pierre chausson;75010;PARIS;01 42 08 21 57;littlehotel@wanadoo.fr;http://www.hotel-little-paris.com;74;37;48.8704569;2.3601523;48.8704569, 2.3601523
2011-12-21;2011-12-28;75;3 étoiles;HOTEL JACQUES DE MOLAY;94 rue des archives;75003;PARIS;01 42 72 68 22;hotelmolay@wanadoo.fr;http://www.hotdog.fr;46;23;48.8634549;2.3608486;48.8634549, 2.3608486
2011-11-22;2011-11-22;75;4 étoiles;HÔTEL DU PETIT MOULIN;29-31 RUE DE POITOU;75003;PARIS;01 42 74 10 10;nmurano@wanadoo.fr;http://www.hoteldupetitmoulin.com;40;17;48.8616515;2.3620927;48.8616515, 2.3620927
2012-10-09;2012-10-09;75;3 étoiles;HÔTEL DU VIEUX SAULE;6 rue de Picardie;75003;PARIS;01 42 72 01 14;reserv@hotelvieuxsaule.com;www.hotelvieuxsaule.com;55;27;48.8633538;2.3623342;48.8633538, 2.3623342
2012-01-26;2012-02-14;91;1 étoile;HOTEL PREMIERE CLASSE;LOT LA GREFFIERE RUE DU CHENE A CHAMPAGNE;91700;FLEURY MEROGIS;01 69 46 14 85;fleurymerogis@premiereclasse.fr;http://louvre-hotels.com;203;72;48.642997;2.362457;48.642997, 2.362457
2011-05-05;2011-09-05;93;4 étoiles;SNC EHS SUITE NOVOTEL PARIS ST DENIS STADE;31 RUE JULES RIMET;93210;SEINE SAINT DENIS;01 49 46 54 54;H3325-DM@accor.com;http://suitenovotel.com;422;101;48.9242009;2.3626808;48.9242009, 2.3626808
2012-08-30;2012-08-30;75;3 étoiles;HÔTEL AUSTERLITZ JARDIN DES PLANTES;12 boulevard de l'hôpital;75005;PARIS;01 43 37 60 80;p.burignat@hlparis.com;http://www.hotel-austerlitz.com;85;51;48.8417335;2.3628665;48.8417335, 2.3628665
2011-06-21;2011-06-27;93;3 étoiles;IBIS SAINT DENIS STADE SUD;RUE DE LA COKERIE;93210;SAINT DENIS LA PLAINE;01 55 93 36 00;H2792-GM@accor.com;http://www.ibishotel.com;190;95;48.9212369;2.362977;48.9212369, 2.362977
2012-07-08;2012-07-08;75;2 étoiles;RÉPUBLIQUE HÔTEL;31 RUE ALBERT THOMAS;75010;PARIS;01 42 39 19 03;Info@republiquehotel.com;http://www.republiquehotel.com;78;40;48.8694834;2.3631203;48.8694834, 2.3631203
2011-01-24;2011-03-30;94;4 étoiles;NOVOTEL  PARIS PORTE ITALIE;22 rue voltaire;94270;LE KREMLIN BICETRE;01 45 21 19 09;michel.amoros@accor.com;http://novotel;828;168;48.8160573;2.3643744;48.8160573, 2.3643744
2012-02-28;2012-02-29;75;4 étoiles;CROWNE PLAZA PARIS REPUBLIQUE;10 Place de la République;75011;PARIS;01 43 14 44 81;olivier.billard@whgeu.com;http://www.crowneplaza.com/republique;1711;328;48.8673479;2.3649023;48.8673479, 2.3649023
2012-11-26;2012-11-26;75;3 étoiles;HÔTEL LE ROBINET D'OR;7 rue eugène varlin;75010;PARIS;01 44 65 14 50;info@lerobinetdor.com;-;32;16;48.8781074;2.3649035;48.8781074, 2.3649035
2011-10-18;2011-10-18;78;2 étoiles;ETAP HOTEL MANTES LA JOLIE;19 boulevard sully;78200;MANTES LA JOLIE;08 92 70 12 62;h7404-re@accor.com;http://www.etaphotel.com;223;80;48.99997;1.677622;48.99997, 1.677622
2012-01-25;2012-03-27;78;3 étoiles;HOTEL IBIS;2 RUE PIERRE METAIRE;78120;RAMBOUILLET;01 30 41 78 50;h-0687-gm@accor.com;http://www.accor.com;500;63;48.6215305;1.8252929;48.6215305, 1.8252929
2012-05-24;2012-06-28;78;3 étoiles;HÔTEL RESTAURANT ARPÈGE;41 route de Paris;78760;JOUARS-PONTCHARTRAIN;01 34 89 02 45;vledouarec@yahoo.fr;http://arpege78.com;22;11;48.7993416;1.9088569;48.7993416, 1.9088569
